# Renewables.ninja Solar PV (Point API) - 51.523, -0.128 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.5230684", "lon": "-0.12807509704917874", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 13:00,2019-01-17 13:00,0.413,0.381,0.073,3.744
2019-01-17 14:00,2019-01-17 14:00,0.242,0.201,0.065,3.470
2019-01-17 15:00,2019-01-17 15:00,0.061,0.048,0.030,2.521
2019-01-17 16:00,2019-01-17 16:00,0,0,0,1.081
2019-01-17 17:00,2019-01-17 17:00,0,0,0,0.377
2019-01-17 18:00,2019-01-17 18:00,0,0,0,-0.010
2019-01-17 19:00,2019-01-17 19:00,0,0,0,-0.542
2019-01-17 20:00,2019-01-17 20:00,0,0,0,-1.258
2019-01-17 21:00,2019-01-17 21:00,0,0,0,-1.564
2019-01-17 22:00,2019-01-17 22:00,0,0,0,-1.393
2019-01-17 23:00,2019-01-17 23:00,0,0,0,-1.389
2019-01-18 00:00,2019-01-18 00:00,0,0,0,-1.478
2019-01-18 01:00,2019-01-18 01:00,0,0,0,-1.417
2019-01-18 02:00,2019-01-18 02:00,0,0,0,-1.216
2019-01-18 03:00,2019-01-18 03:00,0,0,0,-1.142
2019-01-18 04:00,2019-01-18 04:00,0,0,0,-1.286
2019-01-18 05:00,2019-01-18 05:00,0,0,0,-1.491
2019-01-18 06:00,2019-01-18 06:00,0,0,0,-1.512
2019-01-18 07:00,2019-01-18 07:00,0,0,0,-1.291
2019-01-18 08:00,2019-01-18 08:00,0.011,0.004,0.018,-0.447
2019-01-18 09:00,2019-01-18 09:00,0.046,0.009,0.052,1.102
2019-01-18 10:00,2019-01-18 10:00,0.076,0.014,0.080,2.279
2019-01-18 11:00,2019-01-18 11:00,0.089,0.015,0.093,3.173
2019-01-18 12:00,2019-01-18 12:00,0.077,0.011,0.084,3.702
2019-01-18 13:00,2019-01-18 13:00,0.056,0.007,0.066,3.782
2019-01-18 14:00,2019-01-18 14:00,0.032,0.004,0.043,3.438
2019-01-18 15:00,2019-01-18 15:00,0.007,0.002,0.015,2.771
2019-01-18 16:00,2019-01-18 16:00,0,0,0,2.285
2019-01-18 17:00,2019-01-18 17:00,0,0,0,2.167
2019-01-18 18:00,2019-01-18 18:00,0,0,0,2.118
2019-01-18 19:00,2019-01-18 19:00,0,0,0,1.965
2019-01-18 20:00,2019-01-18 20:00,0,0,0,1.723
2019-01-18 21:00,2019-01-18 21:00,0,0,0,1.409
2019-01-18 22:00,2019-01-18 22:00,0,0,0,1.107
2019-01-18 23:00,2019-01-18 23:00,0,0,0,0.900
2019-01-19 00:00,2019-01-19 00:00,0,0,0,0.783
2019-01-19 01:00,2019-01-19 01:00,0,0,0,0.950
2019-01-19 02:00,2019-01-19 02:00,0,0,0,0.867
2019-01-19 03:00,2019-01-19 03:00,0,0,0,0.863
2019-01-19 04:00,2019-01-19 04:00,0,0,0,1.033
2019-01-19 05:00,2019-01-19 05:00,0,0,0,1.248
2019-01-19 06:00,2019-01-19 06:00,0,0,0,1.455
2019-01-19 07:00,2019-01-19 07:00,0,0,0,1.577
2019-01-19 08:00,2019-01-19 08:00,0.009,0.003,0.016,1.847
2019-01-19 09:00,2019-01-19 09:00,0.051,0.011,0.056,2.480
2019-01-19 10:00,2019-01-19 10:00,0.081,0.015,0.083,3.120
2019-01-19 11:00,2019-01-19 11:00,0.092,0.016,0.095,3.535
2019-01-19 12:00,2019-01-19 12:00,0.087,0.014,0.091,3.693
2019-01-19 13:00,2019-01-19 13:00,0.064,0.009,0.072,3.612
2019-01-19 14:00,2019-01-19 14:00,0.036,0.005,0.046,3.329
2019-01-19 15:00,2019-01-19 15:00,0.008,0.002,0.016,2.860
2019-01-19 16:00,2019-01-19 16:00,0,0,0,2.366
2019-01-19 17:00,2019-01-19 17:00,0,0,0,2.154
2019-01-19 18:00,2019-01-19 18:00,0,0,0,1.972
2019-01-19 19:00,2019-01-19 19:00,0,0,0,1.748
2019-01-19 20:00,2019-01-19 20:00,0,0,0,1.497
2019-01-19 21:00,2019-01-19 21:00,0,0,0,1.189
2019-01-19 22:00,2019-01-19 22:00,0,0,0,0.570
2019-01-19 23:00,2019-01-19 23:00,0,0,0,-0.156
2019-01-20 00:00,2019-01-20 00:00,0,0,0,-0.881
2019-01-20 01:00,2019-01-20 01:00,0,0,0,-1.556
2019-01-20 02:00,2019-01-20 02:00,0,0,0,-1.959
2019-01-20 03:00,2019-01-20 03:00,0,0,0,-2.290
2019-01-20 04:00,2019-01-20 04:00,0,0,0,-2.512
2019-01-20 05:00,2019-01-20 05:00,0,0,0,-2.658
2019-01-20 06:00,2019-01-20 06:00,0,0,0,-2.794
2019-01-20 07:00,2019-01-20 07:00,0,0.005,0,-2.927
2019-01-20 08:00,2019-01-20 08:00,0.160,0.147,0.030,-1.803
2019-01-20 09:00,2019-01-20 09:00,0.369,0.348,0.051,0.783
2019-01-20 10:00,2019-01-20 10:00,0.503,0.498,0.057,2.219
2019-01-20 11:00,2019-01-20 11:00,0.562,0.570,0.061,3.451
2019-01-20 12:00,2019-01-20 12:00,0.540,0.541,0.064,3.886
2019-01-20 13:00,2019-01-20 13:00,0.462,0.448,0.063,3.881
2019-01-20 14:00,2019-01-20 14:00,0.307,0.278,0.057,3.169
2019-01-20 15:00,2019-01-20 15:00,0.092,0.076,0.033,0.518
2019-01-20 16:00,2019-01-20 16:00,0,0,0.001,-1.754
2019-01-20 17:00,2019-01-20 17:00,0,0,0,-2.284
2019-01-20 18:00,2019-01-20 18:00,0,0,0,-2.587
2019-01-20 19:00,2019-01-20 19:00,0,0,0,-2.771
2019-01-20 20:00,2019-01-20 20:00,0,0,0,-2.858
2019-01-20 21:00,2019-01-20 21:00,0,0,0,-2.924
2019-01-20 22:00,2019-01-20 22:00,0,0,0,-2.947
2019-01-20 23:00,2019-01-20 23:00,0,0,0,-2.898
2019-01-21 00:00,2019-01-21 00:00,0,0,0,-2.753
2019-01-21 01:00,2019-01-21 01:00,0,0,0,-2.495
2019-01-21 02:00,2019-01-21 02:00,0,0,0,-2.262
2019-01-21 03:00,2019-01-21 03:00,0,0,0,-2.046
2019-01-21 04:00,2019-01-21 04:00,0,0,0,-1.909
2019-01-21 05:00,2019-01-21 05:00,0,0,0,-1.675
2019-01-21 06:00,2019-01-21 06:00,0,0,0,-1.554
2019-01-21 07:00,2019-01-21 07:00,0,0.001,0,-1.640
2019-01-21 08:00,2019-01-21 08:00,0.037,0.022,0.029,-1.213
2019-01-21 09:00,2019-01-21 09:00,0.126,0.068,0.075,-0.360
2019-01-21 10:00,2019-01-21 10:00,0.264,0.180,0.106,0.969
2019-01-21 11:00,2019-01-21 11:00,0.367,0.288,0.111,2.588
2019-01-21 12:00,2019-01-21 12:00,0.375,0.302,0.109,3.623
2019-01-21 13:00,2019-01-21 13:00,0.330,0.263,0.098,3.976
2019-01-21 14:00,2019-01-21 14:00,0.190,0.133,0.078,3.254
2019-01-21 15:00,2019-01-21 15:00,0.044,0.026,0.033,1.131
2019-01-21 16:00,2019-01-21 16:00,0,0,0.001,-0.190
2019-01-21 17:00,2019-01-21 17:00,0,0,0,0.007
2019-01-21 18:00,2019-01-21 18:00,0,0,0,0.450
2019-01-21 19:00,2019-01-21 19:00,0,0,0,0.986
2019-01-21 20:00,2019-01-21 20:00,0,0,0,1.614
2019-01-21 21:00,2019-01-21 21:00,0,0,0,2.165
2019-01-21 22:00,2019-01-21 22:00,0,0,0,2.741
2019-01-21 23:00,2019-01-21 23:00,0,0,0,3.298
2019-01-22 00:00,2019-01-22 00:00,0,0,0,3.830
2019-01-22 01:00,2019-01-22 01:00,0,0,0,3.971
2019-01-22 02:00,2019-01-22 02:00,0,0,0,3.851
2019-01-22 03:00,2019-01-22 03:00,0,0,0,3.440
2019-01-22 04:00,2019-01-22 04:00,0,0,0,2.671
2019-01-22 05:00,2019-01-22 05:00,0,0,0,1.171
2019-01-22 06:00,2019-01-22 06:00,0,0,0,0.174
2019-01-22 07:00,2019-01-22 07:00,0,0.001,0.001,-0.569
2019-01-22 08:00,2019-01-22 08:00,0.046,0.029,0.033,0.017
2019-01-22 09:00,2019-01-22 09:00,0.125,0.066,0.077,1.036
2019-01-22 10:00,2019-01-22 10:00,0.398,0.341,0.093,2.257
2019-01-22 11:00,2019-01-22 11:00,0.487,0.448,0.092,3.636
2019-01-22 12:00,2019-01-22 12:00,0.386,0.311,0.115,4.528
2019-01-22 13:00,2019-01-22 13:00,0.138,0.053,0.105,4.291
2019-01-22 14:00,2019-01-22 14:00,0.041,0.007,0.049,3.227
2019-01-22 15:00,2019-01-22 15:00,0.003,0.001,0.010,1.963
2019-01-22 16:00,2019-01-22 16:00,0,0,0,1.249
2019-01-22 17:00,2019-01-22 17:00,0,0,0,1.193
2019-01-22 18:00,2019-01-22 18:00,0,0,0,1.295
2019-01-22 19:00,2019-01-22 19:00,0,0,0,1.258
2019-01-22 20:00,2019-01-22 20:00,0,0,0,1.183
2019-01-22 21:00,2019-01-22 21:00,0,0,0,0.957
2019-01-22 22:00,2019-01-22 22:00,0,0,0,0.581
2019-01-22 23:00,2019-01-22 23:00,0,0,0,0.214
2019-01-23 00:00,2019-01-23 00:00,0,0,0,-0.131
2019-01-23 01:00,2019-01-23 01:00,0,0,0,-0.437
2019-01-23 02:00,2019-01-23 02:00,0,0,0,-0.654
2019-01-23 03:00,2019-01-23 03:00,0,0,0,-0.754
2019-01-23 04:00,2019-01-23 04:00,0,0,0,-0.793
2019-01-23 05:00,2019-01-23 05:00,0,0,0,-0.854
2019-01-23 06:00,2019-01-23 06:00,0,0,0,-0.986
2019-01-23 07:00,2019-01-23 07:00,0,0,0.001,-1.072
2019-01-23 08:00,2019-01-23 08:00,0.036,0.020,0.030,-0.878
2019-01-23 09:00,2019-01-23 09:00,0.119,0.060,0.076,-0.455
2019-01-23 10:00,2019-01-23 10:00,0.237,0.148,0.109,0.378
2019-01-23 11:00,2019-01-23 11:00,0.344,0.257,0.114,1.375
2019-01-23 12:00,2019-01-23 12:00,0.480,0.437,0.090,2.170
2019-01-23 13:00,2019-01-23 13:00,0.423,0.382,0.080,2.455
2019-01-23 14:00,2019-01-23 14:00,0.313,0.276,0.064,2.248
2019-01-23 15:00,2019-01-23 15:00,0.109,0.088,0.038,0.774
2019-01-23 16:00,2019-01-23 16:00,0,0.001,0.001,-1.952
2019-01-23 17:00,2019-01-23 17:00,0,0,0,-2.777
2019-01-23 18:00,2019-01-23 18:00,0,0,0,-3.326
2019-01-23 19:00,2019-01-23 19:00,0,0,0,-3.563
2019-01-23 20:00,2019-01-23 20:00,0,0,0,-3.693
2019-01-23 21:00,2019-01-23 21:00,0,0,0,-3.641
2019-01-23 22:00,2019-01-23 22:00,0,0,0,-3.249
2019-01-23 23:00,2019-01-23 23:00,0,0,0,-2.556
2019-01-24 00:00,2019-01-24 00:00,0,0,0,-2.340
2019-01-24 01:00,2019-01-24 01:00,0,0,0,-2.267
2019-01-24 02:00,2019-01-24 02:00,0,0,0,-2.335
2019-01-24 03:00,2019-01-24 03:00,0,0,0,-2.231
2019-01-24 04:00,2019-01-24 04:00,0,0,0,-2.069
2019-01-24 05:00,2019-01-24 05:00,0,0,0,-2.032
2019-01-24 06:00,2019-01-24 06:00,0,0,0,-1.975
2019-01-24 07:00,2019-01-24 07:00,0,0,0.001,-1.862
2019-01-24 08:00,2019-01-24 08:00,0.023,0.009,0.027,-1.167
2019-01-24 09:00,2019-01-24 09:00,0.098,0.037,0.079,0.226
2019-01-24 10:00,2019-01-24 10:00,0.158,0.063,0.114,1.456
2019-01-24 11:00,2019-01-24 11:00,0.174,0.064,0.130,2.438
2019-01-24 12:00,2019-01-24 12:00,0.163,0.055,0.128,3.069
2019-01-24 13:00,2019-01-24 13:00,0.114,0.031,0.102,3.208
2019-01-24 14:00,2019-01-24 14:00,0.064,0.015,0.066,2.824
2019-01-24 15:00,2019-01-24 15:00,0.017,0.004,0.025,1.506
2019-01-24 16:00,2019-01-24 16:00,0,0,0.001,0.254
2019-01-24 17:00,2019-01-24 17:00,0,0,0,0.199
2019-01-24 18:00,2019-01-24 18:00,0,0,0,0.430
2019-01-24 19:00,2019-01-24 19:00,0,0,0,0.359
2019-01-24 20:00,2019-01-24 20:00,0,0,0,0.248
2019-01-24 21:00,2019-01-24 21:00,0,0,0,0.095
2019-01-24 22:00,2019-01-24 22:00,0,0,0,-0.023
2019-01-24 23:00,2019-01-24 23:00,0,0,0,-0.090
2019-01-25 00:00,2019-01-25 00:00,0,0,0,-0.157
2019-01-25 01:00,2019-01-25 01:00,0,0,0,-0.301
2019-01-25 02:00,2019-01-25 02:00,0,0,0,-0.443
2019-01-25 03:00,2019-01-25 03:00,0,0,0,-0.391
2019-01-25 04:00,2019-01-25 04:00,0,0,0,-0.195
2019-01-25 05:00,2019-01-25 05:00,0,0,0,0.334
2019-01-25 06:00,2019-01-25 06:00,0,0,0,1.002
2019-01-25 07:00,2019-01-25 07:00,0,0,0,1.799
2019-01-25 08:00,2019-01-25 08:00,0.004,0.001,0.012,2.844
2019-01-25 09:00,2019-01-25 09:00,0.034,0.005,0.044,4.411
2019-01-25 10:00,2019-01-25 10:00,0.093,0.020,0.093,5.838
2019-01-25 11:00,2019-01-25 11:00,0.171,0.063,0.132,7.243
2019-01-25 12:00,2019-01-25 12:00,0.238,0.126,0.142,8.257
2019-01-25 13:00,2019-01-25 13:00,0.187,0.090,0.123,8.851
2019-01-25 14:00,2019-01-25 14:00,0.088,0.030,0.079,8.847
2019-01-25 15:00,2019-01-25 15:00,0.027,0.009,0.033,8.298
2019-01-25 16:00,2019-01-25 16:00,0,0,0.001,7.824
2019-01-25 17:00,2019-01-25 17:00,0,0,0,7.700
2019-01-25 18:00,2019-01-25 18:00,0,0,0,7.500
2019-01-25 19:00,2019-01-25 19:00,0,0,0,7.252
2019-01-25 20:00,2019-01-25 20:00,0,0,0,6.909
2019-01-25 21:00,2019-01-25 21:00,0,0,0,6.514
2019-01-25 22:00,2019-01-25 22:00,0,0,0,6.304
2019-01-25 23:00,2019-01-25 23:00,0,0,0,6.429
2019-01-26 00:00,2019-01-26 00:00,0,0,0,6.406
2019-01-26 01:00,2019-01-26 01:00,0,0,0,6.429
2019-01-26 02:00,2019-01-26 02:00,0,0,0,6.500
2019-01-26 03:00,2019-01-26 03:00,0,0,0,6.346
2019-01-26 04:00,2019-01-26 04:00,0,0,0,6.143
2019-01-26 05:00,2019-01-26 05:00,0,0,0,5.724
2019-01-26 06:00,2019-01-26 06:00,0,0,0,5.412
2019-01-26 07:00,2019-01-26 07:00,0,0,0.001,5.300
2019-01-26 08:00,2019-01-26 08:00,0.010,0.002,0.019,5.401
2019-01-26 09:00,2019-01-26 09:00,0.041,0.006,0.052,6.002
2019-01-26 10:00,2019-01-26 10:00,0.080,0.013,0.086,6.768
2019-01-26 11:00,2019-01-26 11:00,0.100,0.017,0.104,7.513
2019-01-26 12:00,2019-01-26 12:00,0.121,0.026,0.118,8.082
2019-01-26 13:00,2019-01-26 13:00,0.095,0.018,0.097,8.180
2019-01-26 14:00,2019-01-26 14:00,0.038,0.005,0.049,7.927
2019-01-26 15:00,2019-01-26 15:00,0.008,0.001,0.017,7.613
2019-01-26 16:00,2019-01-26 16:00,0,0,0.001,7.280
2019-01-26 17:00,2019-01-26 17:00,0,0,0,7.431
2019-01-26 18:00,2019-01-26 18:00,0,0,0,7.826
2019-01-26 19:00,2019-01-26 19:00,0,0,0,7.806
2019-01-26 20:00,2019-01-26 20:00,0,0,0,7.039
2019-01-26 21:00,2019-01-26 21:00,0,0,0,6.338
2019-01-26 22:00,2019-01-26 22:00,0,0,0,6.065
2019-01-26 23:00,2019-01-26 23:00,0,0,0,5.929
2019-01-27 00:00,2019-01-27 00:00,0,0,0,5.776
2019-01-27 01:00,2019-01-27 01:00,0,0,0,5.707
2019-01-27 02:00,2019-01-27 02:00,0,0,0,5.755
2019-01-27 03:00,2019-01-27 03:00,0,0,0,5.885
2019-01-27 04:00,2019-01-27 04:00,0,0,0,5.847
2019-01-27 05:00,2019-01-27 05:00,0,0,0,4.760
2019-01-27 06:00,2019-01-27 06:00,0,0,0,2.698
2019-01-27 07:00,2019-01-27 07:00,0,0,0.001,2.067
2019-01-27 08:00,2019-01-27 08:00,0.034,0.015,0.033,2.463
2019-01-27 09:00,2019-01-27 09:00,0.235,0.172,0.087,3.300
2019-01-27 10:00,2019-01-27 10:00,0.387,0.326,0.100,4.360
2019-01-27 11:00,2019-01-27 11:00,0.428,0.362,0.113,5.171
2019-01-27 12:00,2019-01-27 12:00,0.291,0.186,0.136,5.393
2019-01-27 13:00,2019-01-27 13:00,0.126,0.040,0.106,5.038
2019-01-27 14:00,2019-01-27 14:00,0.065,0.015,0.067,4.720
2019-01-27 15:00,2019-01-27 15:00,0.020,0.005,0.028,4.497
2019-01-27 16:00,2019-01-27 16:00,0,0,0.002,4.067
2019-01-27 17:00,2019-01-27 17:00,0,0,0,3.598
2019-01-27 18:00,2019-01-27 18:00,0,0,0,3.267
2019-01-27 19:00,2019-01-27 19:00,0,0,0,2.898
2019-01-27 20:00,2019-01-27 20:00,0,0,0,2.506
2019-01-27 21:00,2019-01-27 21:00,0,0,0,2.164
2019-01-27 22:00,2019-01-27 22:00,0,0,0,1.851
2019-01-27 23:00,2019-01-27 23:00,0,0,0,1.547
2019-01-28 00:00,2019-01-28 00:00,0,0,0,1.112
2019-01-28 01:00,2019-01-28 01:00,0,0,0,0.605
2019-01-28 02:00,2019-01-28 02:00,0,0,0,0.211
2019-01-28 03:00,2019-01-28 03:00,0,0,0,-0.142
2019-01-28 04:00,2019-01-28 04:00,0,0,0,-0.509
2019-01-28 05:00,2019-01-28 05:00,0,0,0,-0.918
2019-01-28 06:00,2019-01-28 06:00,0,0,0,-1.085
2019-01-28 07:00,2019-01-28 07:00,0,0.003,0.002,-1.480
2019-01-28 08:00,2019-01-28 08:00,0.110,0.086,0.041,-0.958
2019-01-28 09:00,2019-01-28 09:00,0.372,0.340,0.061,0.409
2019-01-28 10:00,2019-01-28 10:00,0.508,0.496,0.065,2.207
2019-01-28 11:00,2019-01-28 11:00,0.578,0.586,0.065,3.581
2019-01-28 12:00,2019-01-28 12:00,0.581,0.594,0.064,4.285
2019-01-28 13:00,2019-01-28 13:00,0.514,0.515,0.061,4.409
2019-01-28 14:00,2019-01-28 14:00,0.375,0.356,0.055,4.047
2019-01-28 15:00,2019-01-28 15:00,0.159,0.140,0.039,2.739
2019-01-28 16:00,2019-01-28 16:00,0.002,0.005,0.003,-0.138
2019-01-28 17:00,2019-01-28 17:00,0,0,0,-1.159
2019-01-28 18:00,2019-01-28 18:00,0,0,0,-1.843
2019-01-28 19:00,2019-01-28 19:00,0,0,0,-2.294
2019-01-28 20:00,2019-01-28 20:00,0,0,0,-2.886
2019-01-28 21:00,2019-01-28 21:00,0,0,0,-3.206
2019-01-28 22:00,2019-01-28 22:00,0,0,0,-3.336
2019-01-28 23:00,2019-01-28 23:00,0,0,0,-3.263
2019-01-29 00:00,2019-01-29 00:00,0,0,0,-3.048
2019-01-29 01:00,2019-01-29 01:00,0,0,0,-2.584
2019-01-29 02:00,2019-01-29 02:00,0,0,0,-2.037
2019-01-29 03:00,2019-01-29 03:00,0,0,0,-1.346
2019-01-29 04:00,2019-01-29 04:00,0,0,0,-0.903
2019-01-29 05:00,2019-01-29 05:00,0,0,0,-0.628
2019-01-29 06:00,2019-01-29 06:00,0,0,0,-0.392
2019-01-29 07:00,2019-01-29 07:00,0,0,0.002,-0.226
2019-01-29 08:00,2019-01-29 08:00,0.018,0.004,0.026,0.762
2019-01-29 09:00,2019-01-29 09:00,0.034,0.003,0.045,1.694
2019-01-29 10:00,2019-01-29 10:00,0.047,0.004,0.059,2.419
2019-01-29 11:00,2019-01-29 11:00,0.060,0.005,0.072,3.054
2019-01-29 12:00,2019-01-29 12:00,0.072,0.007,0.083,3.469
2019-01-29 13:00,2019-01-29 13:00,0.073,0.008,0.083,3.598
2019-01-29 14:00,2019-01-29 14:00,0.043,0.005,0.054,3.236
2019-01-29 15:00,2019-01-29 15:00,0.010,0.001,0.019,2.507
2019-01-29 16:00,2019-01-29 16:00,0,0,0.001,2.038
2019-01-29 17:00,2019-01-29 17:00,0,0,0,2.101
2019-01-29 18:00,2019-01-29 18:00,0,0,0,2.025
2019-01-29 19:00,2019-01-29 19:00,0,0,0,1.743
2019-01-29 20:00,2019-01-29 20:00,0,0,0,1.195
2019-01-29 21:00,2019-01-29 21:00,0,0,0,0.732
2019-01-29 22:00,2019-01-29 22:00,0,0,0,0.518
2019-01-29 23:00,2019-01-29 23:00,0,0,0,0.379
2019-01-30 00:00,2019-01-30 00:00,0,0,0,0.154
2019-01-30 01:00,2019-01-30 01:00,0,0,0,-0.162
2019-01-30 02:00,2019-01-30 02:00,0,0,0,-0.518
2019-01-30 03:00,2019-01-30 03:00,0,0,0,-0.920
2019-01-30 04:00,2019-01-30 04:00,0,0,0,-1.367
2019-01-30 05:00,2019-01-30 05:00,0,0,0,-1.676
2019-01-30 06:00,2019-01-30 06:00,0,0,0,-1.970
2019-01-30 07:00,2019-01-30 07:00,0,0.001,0.002,-2.182
2019-01-30 08:00,2019-01-30 08:00,0.043,0.020,0.038,-1.466
2019-01-30 09:00,2019-01-30 09:00,0.173,0.101,0.090,-0.313
2019-01-30 10:00,2019-01-30 10:00,0.416,0.354,0.098,1.304
2019-01-30 11:00,2019-01-30 11:00,0.504,0.460,0.097,2.617
2019-01-30 12:00,2019-01-30 12:00,0.373,0.286,0.122,3.147
2019-01-30 13:00,2019-01-30 13:00,0.279,0.187,0.118,3.251
2019-01-30 14:00,2019-01-30 14:00,0.189,0.119,0.092,3.026
2019-01-30 15:00,2019-01-30 15:00,0.076,0.045,0.048,1.646
2019-01-30 16:00,2019-01-30 16:00,0.001,0.002,0.004,-0.544
2019-01-30 17:00,2019-01-30 17:00,0,0,0,-1.456
2019-01-30 18:00,2019-01-30 18:00,0,0,0,-2.010
2019-01-30 19:00,2019-01-30 19:00,0,0,0,-2.392
2019-01-30 20:00,2019-01-30 20:00,0,0,0,-2.589
2019-01-30 21:00,2019-01-30 21:00,0,0,0,-2.774
2019-01-30 22:00,2019-01-30 22:00,0,0,0,-2.919
2019-01-30 23:00,2019-01-30 23:00,0,0,0,-2.795
2019-01-31 00:00,2019-01-31 00:00,0,0,0,-2.377
2019-01-31 01:00,2019-01-31 01:00,0,0,0,-2.042
2019-01-31 02:00,2019-01-31 02:00,0,0,0,-1.989
2019-01-31 03:00,2019-01-31 03:00,0,0,0,-2.160
2019-01-31 04:00,2019-01-31 04:00,0,0,0,-2.333
2019-01-31 05:00,2019-01-31 05:00,0,0,0,-2.465
2019-01-31 06:00,2019-01-31 06:00,0,0,0,-2.604
2019-01-31 07:00,2019-01-31 07:00,0,0.002,0.004,-2.720
2019-01-31 08:00,2019-01-31 08:00,0.080,0.048,0.048,-2.036
2019-01-31 09:00,2019-01-31 09:00,0.279,0.212,0.088,-0.583
2019-01-31 10:00,2019-01-31 10:00,0.486,0.444,0.088,1.288
2019-01-31 11:00,2019-01-31 11:00,0.450,0.378,0.116,2.689
2019-01-31 12:00,2019-01-31 12:00,0.270,0.152,0.143,3.132
2019-01-31 13:00,2019-01-31 13:00,0.128,0.036,0.111,2.809
2019-01-31 14:00,2019-01-31 14:00,0.046,0.007,0.055,1.997
2019-01-31 15:00,2019-01-31 15:00,0.012,0.002,0.021,1.002
2019-01-31 16:00,2019-01-31 16:00,0,0,0.002,0.180
2019-01-31 17:00,2019-01-31 17:00,0,0,0,-0.239
2019-01-31 18:00,2019-01-31 18:00,0,0,0,-0.458
2019-01-31 19:00,2019-01-31 19:00,0,0,0,-0.461
2019-01-31 20:00,2019-01-31 20:00,0,0,0,-0.396
2019-01-31 21:00,2019-01-31 21:00,0,0,0,-0.431
2019-01-31 22:00,2019-01-31 22:00,0,0,0,-0.380
2019-01-31 23:00,2019-01-31 23:00,0,0,0,-0.288
2019-02-01 00:00,2019-02-01 00:00,0,0,0,-0.220
2019-02-01 01:00,2019-02-01 01:00,0,0,0,-0.190
2019-02-01 02:00,2019-02-01 02:00,0,0,0,-0.202
2019-02-01 03:00,2019-02-01 03:00,0,0,0,-0.198
2019-02-01 04:00,2019-02-01 04:00,0,0,0,-0.165
2019-02-01 05:00,2019-02-01 05:00,0,0,0,-0.154
2019-02-01 06:00,2019-02-01 06:00,0,0,0,-0.098
2019-02-01 07:00,2019-02-01 07:00,0,0,0.002,-0.099
2019-02-01 08:00,2019-02-01 08:00,0.024,0.005,0.032,0.251
2019-02-01 09:00,2019-02-01 09:00,0.058,0.009,0.065,0.757
2019-02-01 10:00,2019-02-01 10:00,0.080,0.010,0.086,1.180
2019-02-01 11:00,2019-02-01 11:00,0.090,0.011,0.097,1.635
2019-02-01 12:00,2019-02-01 12:00,0.087,0.009,0.095,1.939
2019-02-01 13:00,2019-02-01 13:00,0.071,0.007,0.080,1.959
2019-02-01 14:00,2019-02-01 14:00,0.043,0.004,0.054,1.649
2019-02-01 15:00,2019-02-01 15:00,0.015,0.002,0.024,1.135
2019-02-01 16:00,2019-02-01 16:00,0,0,0.002,0.620
2019-02-01 17:00,2019-02-01 17:00,0,0,0,0.406
2019-02-01 18:00,2019-02-01 18:00,0,0,0,0.283
2019-02-01 19:00,2019-02-01 19:00,0,0,0,0.208
2019-02-01 20:00,2019-02-01 20:00,0,0,0,0.170
2019-02-01 21:00,2019-02-01 21:00,0,0,0,0.075
2019-02-01 22:00,2019-02-01 22:00,0,0,0,-0.056
2019-02-01 23:00,2019-02-01 23:00,0,0,0,-0.247
2019-02-02 00:00,2019-02-02 00:00,0,0,0,-0.533
2019-02-02 01:00,2019-02-02 01:00,0,0,0,-0.883
2019-02-02 02:00,2019-02-02 02:00,0,0,0,-1.082
2019-02-02 03:00,2019-02-02 03:00,0,0,0,-1.044
2019-02-02 04:00,2019-02-02 04:00,0,0,0,-0.793
2019-02-02 05:00,2019-02-02 05:00,0,0,0,-0.888
2019-02-02 06:00,2019-02-02 06:00,0,0,0,-0.891
2019-02-02 07:00,2019-02-02 07:00,0,0.001,0.003,-0.751
2019-02-02 08:00,2019-02-02 08:00,0.042,0.015,0.042,-0.357
2019-02-02 09:00,2019-02-02 09:00,0.120,0.045,0.093,0.466
2019-02-02 10:00,2019-02-02 10:00,0.181,0.072,0.128,1.259
2019-02-02 11:00,2019-02-02 11:00,0.213,0.088,0.146,1.866
2019-02-02 12:00,2019-02-02 12:00,0.224,0.097,0.149,2.343
2019-02-02 13:00,2019-02-02 13:00,0.182,0.073,0.130,2.556
2019-02-02 14:00,2019-02-02 14:00,0.120,0.043,0.095,2.477
2019-02-02 15:00,2019-02-02 15:00,0.044,0.014,0.045,2.058
2019-02-02 16:00,2019-02-02 16:00,0,0.001,0.004,1.406
2019-02-02 17:00,2019-02-02 17:00,0,0,0,0.873
2019-02-02 18:00,2019-02-02 18:00,0,0,0,0.423
2019-02-02 19:00,2019-02-02 19:00,0,0,0,0.171
2019-02-02 20:00,2019-02-02 20:00,0,0,0,-0.196
